obs,lat,lon,altitude,time,air_temp,dew_point,rel_hum,mixing_ratio,air_press,air_rho,gpt,gpt_height,wind_speed,wind_dir,sensible_heat,latent_heat
202,46.81225,6.9439974,998.2691666666668,2023-03-27 02:59:20.794827586,2.2333483333333106,-0.4910797266841769,82.50426393773988,0.0041284651267172,89878.59166666667,1.134139359022098,9788.13918985742,998.1124226782256,4.8820290759900935,285.409922714682,-9.56814991548939,-0.0742148304194005
203,46.81225,6.943998,1000.1366666666668,2023-03-27 02:59:21.175000000,2.2134000000000356,-0.4933187988463601,82.60580363015276,0.0041286699194739,89856.65000000001,1.133944488421714,9806.44735265852,999.9793357220376,4.935373179517917,285.6903796658866,-12.173174912833012,0.3025273744960304
204,46.81225,6.943998,1002.995,2023-03-27 02:59:21.555172413,2.1891762500000027,-0.5033060385891872,82.68598392155863,0.0041270870444915,89823.2375,1.1336236639133022,9834.46919635765,1002.8367685557912,5.013674215127575,286.1320144871913,-9.655248738144207,-1.5272922303610192
205,46.81225,6.943998,1005.5220833333334,2023-03-27 02:59:21.935344827,2.169232083333327,-0.5144179511873403,82.73439397528709,0.0041249398143941,89795.5625,1.1333579861597198,9859.243589663069,1005.363053607814,5.025889824185457,286.98157606983244,-8.989375091896001,-2.342864885700916
206,46.81225,6.943998,1007.9275,2023-03-27 02:59:22.315517241,2.1535600000000272,-0.5243592307037943,82.76555544495619,0.0041230278011017,89770.98333333334,1.1331135865852542,9882.82519915889,1007.7677085609143,5.025843854552432,287.4727314555963,-7.41952197105382,-2.1912751096443697
207,46.81225,6.943998,1010.2358333333332,2023-03-27 02:59:22.695689655,2.139310000000023,-0.5371171714458001,82.77359707069726,0.0041203584479154,89745.08333333333,1.132847093188099,9905.45503109148,1010.075309212777,5.015766061059424,288.07490506097827,-7.028355133568467,-3.1871584877523955
208,46.81225,6.943998,1012.745,2023-03-27 02:59:23.075862068,2.125060000000019,-0.5494539091366164,82.78559133716324,0.0041179302976003,89716.6875,1.1325488506962968,9930.05372145909,1012.5836775513646,5.013812442613373,288.5598615043224,-6.46410437517136,-2.6664291965502214
209,46.81225,6.943998,1015.34,2023-03-27 02:59:23.456034482,2.1051133333333496,-0.5614917826065948,82.82996092510369,0.0041155500077463,89688.2625,1.132273685538243,9955.493861050028,1015.1778498314948,5.058280258117909,288.6243848249727,-8.746825129007405,-2.526812581863437
210,46.81225,6.943998,1017.8883333333332,2023-03-27 02:59:23.836206896,2.07946666666669,-0.4428955423035177,83.72622334749529,0.0041515906239602,89662.81666666668,1.1320318562606055,9980.476482737104,1017.7253682691957,5.104618334888483,289.0950441683362,-11.449839591339773,38.95015552790593
211,46.81225,6.943998,1020.1958333333334,2023-03-27 02:59:24.216379310,2.0566683333333344,-0.19706731577628034,85.40305692130991,0.0042261090521001,89638.09999999999,1.1317605572047522,10003.098074174934,1020.0321286244472,5.122684144492991,289.2594307880237,-11.23781829202815,88.90850125225568
212,46.81225,6.943998,1023.0975,2023-03-27 02:59:24.596551724,2.0281700000000455,-0.21212348052836205,85.47796387693384,0.0042228362941468,89606.82083333333,1.1314851498478835,10031.54455913294,1022.9328628158382,5.123111892260575,289.85621432720995,-11.168294600882312,-3.104210554793491
213,46.81225,6.943998,1025.5266666666666,2023-03-27 02:59:24.976724137,2.0110716666666804,-0.2225299877233624,85.51961050250176,0.0042207378954556,89582.20833333333,1.131245987126722,10055.358871058614,1025.3612468129909,5.102790336112115,290.45079239702164,-8.002387543631485,-2.376982666379692
214,46.81225,6.943998,1027.855,2023-03-27 02:59:25.356896551,1.9911258333333421,-0.23792815511131948,85.54670013819677,0.0042173143464215,89553.41666666666,1.1309666658464503,10078.184647295642,1027.688828223261,5.093411869746532,291.00298888541926,-9.736949027476545,-4.045031043741037
215,46.81225,6.943998,1030.7645833333331,2023-03-27 02:59:25.737068965,1.9697537499999953,-0.2602713049934664,85.53719203010502,0.004212259215514,89514.81666666667,1.130570495872772,10106.708674523024,1030.5974695255795,5.08146335033561,291.6551131299672,-8.34602666576352,-4.7779717558017465
216,46.81225,6.9439974,1032.8033333333333,2023-03-27 02:59:26.117241379,1.9597800000000234,-0.272865031791639,85.52147227891336,0.0042093678386532,89494.3375,1.1303547495749164,10126.695493454208,1032.635557856578,5.044237790101828,292.51158318300105,-5.557446995458452,-3.89944906132012
217,46.81225,6.9439974,1035.7925,2023-03-27 02:59:26.497413793,1.9398299999999722,-0.2890389775193398,85.54594165800823,0.0042058510258632,89462.77916666667,1.1300403719303331,10155.999667911465,1035.6237520367777,4.947350050450721,292.5302572710808,-7.579713503354199,-3.2340267759410786
218,46.81225,6.9439974,1038.125,2023-03-27 02:59:26.877586206,1.9198816666666403,-0.2972931897062381,85.61671242434278,0.0042046714692279,89432.11666666667,1.129735728926486,10178.866218134695,1037.955491236528,4.918884726289572,292.6027834218628,-9.71019362216417,-1.389717648773815
219,46.81225,6.943998,1040.5954166666666,2023-03-27 02:59:27.257758620,1.9042083333333153,-0.30666693934205114,85.65095209734471,0.0042031376637243,89402.55,1.1294277137492132,10203.084809391346,1040.425100252517,4.8868504185298445,292.7068667551476,-7.2013789247418805,-1.7057377466963115
220,46.81225,6.943998,1043.1075,2023-03-27 02:59:27.637931034,1.8814100000000167,-0.3203290904796745,85.70631429260624,0.0041999111891816,89380.4125,1.129243771358443,10227.711858178309,1042.9363603451034,4.834358371987928,293.0135045946858,-10.29965843499949,-3.5280741161511333
221,46.81225,6.943998,1045.6045833333333,2023-03-27 02:59:28.018103448,1.8628866666666681,-0.32814968230218255,85.769994942802,0.0041987305848828,89352.79583333334,1.1289716847426032,10252.191836134472,1045.4326233866277,4.812367977517347,292.6879017508608,-8.416571507259182,-1.2984106692022168
222,46.81225,6.943998,1048.0300000000002,2023-03-27 02:59:28.398275862,1.8372408333333397,-0.3390493806513746,85.85969812783586,0.0041966653563684,89323.21666666667,1.1287045301812415,10275.969216637504,1047.8572414267362,4.788541849455151,292.44678113363983,-11.994351941558344,-2.337874147666395
223,46.81225,6.943998,1050.4829166666668,2023-03-27 02:59:28.778448275,1.8101691666666397,-0.3471930356278108,85.97156270551329,0.0041953869208341,89294.25,1.1284504940355524,10300.01617276481,1050.3093485303148,4.762711879496531,292.7656397130118,-12.516438580936304,-1.4306687851698476
224,46.81225,6.9439974,1052.9175,2023-03-27 02:59:29.158620689,1.791646250000042,-0.3631463951162459,85.98554645502799,0.004191407164667,89274.35,1.128277714807866,10323.883381298732,1052.7431264803713,4.714614611392184,293.05743589813227,-8.627139096499237,-4.486530820129177
225,46.81225,6.9439974,1055.7333333333331,2023-03-27 02:59:29.538793103,1.7631508333333272,-0.3770090953505587,86.07353354723901,0.004188240727955,89248.91666666666,1.128075299516982,10351.48811552292,1055.5580259847063,4.729459318252356,293.2534017538709,-11.47287383352568,-3.085800694102135
226,46.81225,6.9439974,1057.6158333333333,2023-03-27 02:59:29.918965517,1.74605333333335,-0.3796967284541779,86.15948344490367,0.0041885884999497,89221.76666666666,1.127802055599943,10369.942998189405,1057.4399002910682,4.756680229194761,293.27398426956694,-10.29429408969279,0.5068268780228632
227,46.81225,6.9439974,1060.5775,2023-03-27 02:59:30.299137931,1.7232549999999947,-0.38991697599288955,86.2286663877664,0.0041872357099973,89182.0,1.1273939923924152,10398.977351010675,1060.4005803215855,4.806308225243875,293.5928467254016,-8.721851735535108,-1.2526723097452326
228,46.81225,6.9439974,1063.1108333333332,2023-03-27 02:59:30.679310344,1.694757500000037,-0.40092137598350064,86.3305145635488,0.0041846764966767,89161.8625,1.127258115042322,10423.812566624269,1062.9330675229835,4.786842993113067,293.4051922950516,-12.743944075297051,-2.7701722983998045
229,46.81225,6.943998,1065.6341666666667,2023-03-27 02:59:31.059482758,1.677660000000003,-0.4067386111218525,86.39692929034246,0.0041839158138567,89138.375,1.1270318313961187,10448.549728817436,1065.4555560581275,4.789215164293311,294.3900531835453,-7.67467920910711,-0.8264866875498073
230,46.81225,6.943998,1068.0270833333334,2023-03-27 02:59:31.439655172,1.663409999999999,-0.4141334431179189,86.43891370407286,0.0041830254561345,89108.13333333333,1.1267084510780154,10472.008350452505,1067.847669739667,4.795731547200031,294.8842749663343,-6.743182338847734,-1.0198115315068064
231,46.81225,6.9439983,1070.5175,2023-03-27 02:59:31.819827586,1.6463100000000281,-0.4247830641661494,86.4753126399712,0.004181116841883,89078.40000000001,1.1264039310416327,10496.422780857953,1070.337248791173,4.838014194266552,295.0496113532199,-7.772922104165961,-2.0999692124401523
232,46.81225,6.9439983,1073.435,2023-03-27 02:59:32.200000000,1.6235133333333351,-0.43905593702436363,86.52467659726265,0.0041779679777092,89051.10000000002,1.126154306892447,10525.024035047456,1073.253765052027,4.867248718953286,295.25656567656927,-8.843505457139823,-2.956757957932106
233,46.81225,6.9439983,1075.3841666666667,2023-03-27 02:59:32.580172413,1.6035658333333345,-0.4278388721896249,86.71085706159951,0.0041820252193311,89032.9,1.1260032647333489,10544.132370477711,1075.202272996152,4.894190970799648,295.3280325285459,-11.580977276041198,5.701589715796182
234,46.81225,6.9439983,1078.3175,2023-03-27 02:59:32.960344827,1.5821937500000445,-0.3563798971499068,87.26097137920982,0.0042050013809187,88996.4,1.125614353234837,10572.888800174684,1078.1346127550885,4.915389803045565,295.1654851802426,-8.242161605905618,21.447091604154927
235,46.81225,6.943999,1081.1174999999998,2023-03-27 02:59:33.340517241,1.5636709999999994,-0.3069533762497372,87.66582684835423,0.0042212486338845,88964.525,1.1252765815056307,10600.338094677836,1080.933661819055,4.974420881609233,294.91170372332806,-7.481226030030684,15.88279583974143
236,46.81225,6.943999,1083.0258333333334,2023-03-27 02:59:33.720689655,1.5465716666666935,-0.30146803858002613,87.80129992160062,0.0042236116748052,88946.89166666666,1.1251220993753532,10619.046082136703,1082.8413456314547,5.104276307182478,294.79367491954633,-10.131894501488164,3.388865826477105
237,46.81225,6.943999,1086.12125,2023-03-27 02:59:34.100862068,1.522347375000038,-0.30137656546139624,87.94649553727461,0.0042249229490552,88916.1,1.1248310559710453,10649.391394243854,1085.9357063058085,5.1989106570881445,294.8106705855865,-8.846782098299329,1.1590384378699088
238,46.81225,6.943999,1088.3249999999998,2023-03-27 02:59:34.481034482,1.5137981250000507,-0.3066303657862477,87.96713440847944,0.0042245136878806,88890.15,1.1245380298021477,10670.995408507366,1088.1387026667992,5.285080374284077,294.9073661043446,-4.384356907563845,-0.5079817411110907
239,46.81225,6.943999,1091.0541666666668,2023-03-27 02:59:34.861206896,1.481028166666647,-0.31764159938586545,88.10010221305728,0.0042223669251236,88860.25833333333,1.1242954727808283,10697.75021728682,1090.8669338955524,5.4256744397873184,295.10124817077747,-13.567266458515764,-2.151152974944402
240,46.81225,6.943999,1092.7616666666668,2023-03-27 02:59:35.241379310,1.4639305000000036,-0.3246018925007661,88.1606304118778,0.0042210415689979,88841.30833333333,1.124126638522888,10714.489321083449,1092.5738474487666,5.535922783064041,295.51437354148936,-11.312469850288563,-2.12239130579692
241,46.81225,6.9439993,1095.9954166666666,2023-03-27 02:59:35.621551724,1.4468314999999734,-0.3328083074637789,88.21712480209219,0.004220474737144,88798.68333333333,1.1236575731168224,10746.190659199485,1095.8064842937683,5.601932536707568,295.6923074693684,-5.971237092211565,-0.4790942393503144
242,46.81225,6.9439993,1098.075833333333,2023-03-27 02:59:36.001724137,1.4411320000000387,-0.3363631431897147,88.23123265119617,0.0042204765370995,88775.34166666667,1.1233854874146585,10766.585537296683,1097.8861830795108,5.703846974393857,295.8864409280243,-3.0930098602591016,0.0023641752783141
243,46.81225,6.9439993,1100.71125,2023-03-27 02:59:36.381896551,1.4240355000000022,-0.34596987977158733,88.27544832302885,0.0042188824887306,88745.375,1.1230773262578544,10792.421208893553,1100.5206883995606,5.811864795430344,296.0757132126595,-7.322066074020719,-1.652349673145048
244,46.81225,6.9439993,1103.1683333333333,2023-03-27 02:59:36.762068965,1.392690000000016,-0.35413323643149397,88.4210185303435,0.0042173368767715,88721.15,1.12289990419982,10816.50861337982,1102.9769200878814,5.884245942562694,296.14468447005737,-14.396682343631994,-1.7181579198567718
245,46.81225,6.9439993,1105.5075,2023-03-27 02:59:37.142241379,1.3784410000000094,-0.362214382537843,88.45979395245509,0.0042159311782896,88697.34166666666,1.122657751752921,10839.440033894258,1105.3152742164,5.934715515269756,296.2458648872769,-6.872846764339634,-1.6410473614839167
246,46.81225,6.9439993,1108.0020833333333,2023-03-27 02:59:37.522413793,1.3641910000000053,-0.37069958994760555,88.49089980817877,0.0042146566496028,88668.26666666666,1.1223489917796214,10863.89502324964,1107.8089891297884,6.012191102108294,296.2495399642882,-6.443336762394607,-1.394836825926117
247,46.81225,6.9439993,1110.565,2023-03-27 02:59:37.902586206,1.3428180000000225,-0.3810249368193013,88.55613035975051,0.0042129089262191,88636.35,1.122033615364311,10889.01988041821,1110.371011550143,6.102698994646883,296.7105474849744,-9.403790180518271,-1.861183838020292
248,46.81225,6.944,1113.4225,2023-03-27 02:59:38.282758620,1.3214466666666453,-0.3953583232325286,88.59822202517503,0.0042098654462122,88606.33333333333,1.1217430442004357,10917.032581371255,1113.2275120832555,6.182598668072709,296.79163116349736,-8.43149964462461,-2.9061957548656303
249,46.81225,6.944,1115.3808333333332,2023-03-27 02:59:38.662931034,1.3071981666666943,-0.4024188195525653,88.64232826580115,0.0042087333478448,88583.28333333334,1.1215102193249864,10936.230539194605,1115.185158968109,6.249290796426341,296.9088966615359,-8.200717047755585,-1.5770659450557114
250,46.81225,6.944,1118.3987499999998,2023-03-27 02:59:39.043103448,1.287249499999973,-0.4088403115227379,88.72610595244728,0.0042083322828635,88548.05,1.121145903426125,10965.815794445853,1118.2020154125878,6.32937066659793,297.07014731289337,-7.447916965359287,-0.3624260185477561
251,46.81225,6.944,1120.35875,2023-03-27 02:59:39.423275862,1.2744248750000224,-0.4136312519106582,88.77374032641637,0.0042076886333067,88529.3,1.1209613834144685,10985.03006087403,1120.1613253123169,6.403378849835843,297.56602142644795,-7.371320881979007,-0.8954353598352125
252,46.81225,6.944,1123.18,2023-03-27 02:59:39.803448275,1.244504083333311,-0.41866652508946345,88.92630786089003,0.0042072960122011,88500.96666666666,1.1207251540988892,11012.687310055097,1122.9815798519471,6.4650207044009385,297.86729814605553,-11.94528977249209,-0.3793864561989143
253,46.81225,6.944,1125.0608333333334,2023-03-27 02:59:40.183620689,1.2302559999999971,-0.421331545837063,88.99639282743621,0.004207455554963,88478.56666666667,1.1204996338279494,11031.125462539556,1124.8617481545234,6.527717991826136,298.2333302503531,-8.53068516714496,0.2312007541665651
254,46.81225,6.944,1128.025,2023-03-27 02:59:40.563793103,1.2103070000000002,-0.43290778904071203,89.04782240930422,0.0042055092142326,88443.275,1.1201354492852973,11060.18370729316,1127.8248644841165,6.665950130732081,299.1073525024222,-7.57626426365474,-1.7891151809778298
255,46.81225,6.9439993,1130.57375,2023-03-27 02:59:40.943965517,1.193208000000027,-0.4397199232917046,89.1121112210445,0.0042045021668881,88418.75,1.1198952983431931,11085.169528073571,1130.3727091385513,6.716407442078148,299.355143799757,-7.550695499715906,-1.0763483654212014
256,46.81225,6.9439993,1133.0766666666668,2023-03-27 02:59:41.324137931,1.184658000000013,-0.44816160604665356,89.1105852307189,0.0042029244803242,88397.33333333334,1.1196600463072166,11109.706017557652,1132.874734752199,6.763474842364442,299.79098512714586,-3.8438989963331904,-1.716779110411258
257,46.81225,6.9439993,1135.4841666666666,2023-03-27 02:59:41.704310344,1.170410666666669,-0.46046522906863174,89.12213533280453,0.0042004398139288,88369.71666666666,1.1193700439156673,11133.307104080695,1135.2813758093434,6.805637253055677,300.30412674098125,-6.657436481707509,-2.810160532301206
258,46.81225,6.9439993,1137.91125,2023-03-27 02:59:42.084482758,1.14191500000004,-0.4734736470691132,89.21526529279083,0.0041978566138951,88337.425,1.119079085305662,11157.100150889117,1137.707591368012,6.860843225968797,301.0646366357973,-13.204470020167808,-2.8972900821250533
259,46.81225,6.9439993,1140.4695833333335,2023-03-27 02:59:42.464655172,1.1276655000000346,-0.48594355863679084,89.22320264418371,0.0041952273833896,88311.85,1.118815059715408,11182.179840648922,1140.2650079944651,6.879049769221691,301.35410537776266,-6.262775753504143,-2.7969837407416183
260,46.81225,6.9439993,1142.9575,2023-03-27 02:59:42.844827586,1.1105660000000057,-0.4924243075747654,89.28812036948034,0.0041945497587052,88282.58333333333,1.1185145089667885,11206.569206886556,1142.7520312121426,6.882101578373683,301.6764023507848,-7.72600999777963,-0.7410654156078096
261,46.81225,6.9439993,1145.3325,2023-03-27 02:59:43.225000000,1.0934681666666393,-0.5033171147097164,89.32356813821727,0.004192564861198,88253.0,1.118210827847408,11229.851618747896,1145.1261764973665,6.891469741584561,301.99817677436465,-8.090348327534434,-2.2733214640411776
262,46.81225,6.9439993,1147.76,2023-03-27 02:59:43.605172413,1.0820715000000405,-0.5142471529375712,89.32283351678444,0.0041907209413811,88221.2,1.1178556908758253,11253.648676475072,1147.5528010559235,6.91994805800657,302.57409194059466,-5.274367799711498,-2.065536520012778
263,46.81225,6.9439993,1150.6325000000002,2023-03-27 02:59:43.985344827,1.0678228333333095,-0.5247920390573881,89.34669180626561,0.0041888836303593,88191.22499999999,1.1175351326686251,11281.808096181952,1150.4242627382391,6.88252462686933,302.48267684035454,-5.571106186824006,-1.7388005260375805
264,46.81225,6.9439993,1152.5625,2023-03-27 02:59:44.365517241,1.0450258333333409,-0.5315744578506951,89.44721093057632,0.0041874658548755,88174.64166666666,1.117418828735082,11300.728074939952,1152.3535636471122,6.860319789075196,302.3128122316932,-13.264852862108372,-1.996795001315153
265,46.81225,6.9439993,1155.5175,2023-03-27 02:59:44.745689655,1.0136805000000209,-0.539998132821097,89.59011690120005,0.0041862555744317,88142.04999999999,1.117134345067524,11329.696206687891,1155.307491007418,6.839784920579785,302.01995932856755,-11.90931748439212,-1.1130185785869124
266,46.81225,6.944,1158.10375,2023-03-27 02:59:45.125862068,0.9994310000000155,-0.5461024895674882,89.63959737073613,0.0041857124397885,88112.85833333334,1.1168228184021514,11355.04942680214,1157.8927999675873,6.826356852787413,301.6618780114458,-6.184142130333475,-0.5705458056631373
267,46.81225,6.944,1160.5833333333333,2023-03-27 02:59:45.506034482,0.9794815000000199,-0.5574609664817558,89.69171276708974,0.0041833937749725,88086.975,1.1165775970985865,11379.356965497953,1160.3714790981585,6.778498014603466,301.2091939768025,-9.028347745462147,-2.5399118745948197
268,46.81225,6.944,1162.9674999999995,2023-03-27 02:59:45.886206896,0.9652328333333458,-0.5695922811958667,89.70274615480439,0.0041807570937577,88063.875,1.1163446260866603,11402.72910967822,1162.7547745334257,6.757643093982994,301.04820858313013,-6.705049105017535,-3.003252986503301
269,46.81225,6.944,1165.58375,2023-03-27 02:59:46.266379310,0.9410117499999728,-0.5778878874025395,89.80068099460391,0.0041793968490075,88036.45,1.1160965675328898,11428.376362018023,1165.3700664363491,6.738249523585737,300.9830496537045,-10.38441789206304,-1.411607432675705
270,46.81225,6.944,1168.374166666667,2023-03-27 02:59:46.646551724,0.9253392500000359,-0.5878306787335532,89.83667931633981,0.0041780323926672,88000.24166666667,1.1157022269100332,11455.730957153955,1168.159458852305,6.713867428148541,300.9729312213492,-6.297723410602468,-1.3271328880211055
271,46.81225,6.944,1170.3758333333335,2023-03-27 02:59:47.026724137,0.9110897499999737,-0.5925637836430724,89.89668104431556,0.0041775889277016,87977.58333333334,1.1154732428947645,11475.35338152098,1170.160389278804,6.688707198746451,300.9055659790591,-7.980554864864134,-0.601177922136767
272,46.81225,6.944,1173.1,2023-03-27 02:59:47.406896551,0.8825905000000489,-0.6088511944796551,89.9716089877959,0.004173674638812,87952.96666666667,1.1152797655368307,11502.058484591978,1172.883551935878,6.659498142792743,300.9373809340683,-11.72599328562928,-3.898353474873282
273,46.81225,6.944,1174.9925,2023-03-27 02:59:47.787068965,0.8683415000000423,-0.625082707869808,89.9563713964848,0.0041699082849457,87928.02500000001,1.115024047518199,11520.61071617248,1174.775353068834,6.61151089781291,300.93900446572667,-8.437208740476036,-5.398224983794793
274,46.81225,6.944,1178.0233333333333,2023-03-27 02:59:48.167241379,0.8512450000000058,-0.6431142597722328,89.94715219467516,0.0041659885012679,87894.65,1.1146730538643843,11550.322038941657,1177.805064822509,6.533483844577625,300.90413143005736,-6.319150807166354,-3.506972703461253
275,46.81225,6.944,1180.3991666666666,2023-03-27 02:59:48.547413793,0.8369974999999954,-0.6544881500646511,89.96179413984177,0.0041636837009545,87869.55,1.1144143158953943,11573.612363159926,1180.1800169435971,6.476385706912387,300.9681191656453,-6.716382766277902,-2.6299745470818228
276,46.81225,6.944,1182.7525,2023-03-27 02:59:48.927586206,0.8113501666666707,-0.6604978854043679,90.08509040913282,0.0041626546258603,87849.35,1.1142631437763066,11596.68210243386,1182.5324756602777,6.42349950750646,300.86430367873027,-12.204292207149338,-1.1853329540310589
277,46.81225,6.944,1185.3850000000002,2023-03-27 02:59:49.307758620,0.7743045000000279,-0.6711791360291954,90.24984555513304,0.0041603852654581,87824.1,1.114095107661111,11622.48849379959,1185.1639952276864,6.361428616310097,300.7291920471276,-15.7564132852201,-2.336403016254186
278,46.81225,6.9439993,1188.184166666667,2023-03-27 02:59:49.687931034,0.7543554999999742,-0.6747167512058354,90.35526556595116,0.0041610082541168,87785.67499999999,1.1136883170149614,11649.928694667808,1187.9621169989557,6.252507959089803,300.45256559842824,-7.976678681981028,0.6029845116078414
279,46.81225,6.9439993,1190.6366666666668,2023-03-27 02:59:50.068103448,0.734407666666641,-0.6792906951051805,90.4524574742581,0.0041609442689388,87755.18333333333,1.1133826276514114,11673.970506055231,1190.413699485067,6.150922502218194,300.0370630262738,-9.10116980553859,-0.070665213541821
280,46.81225,6.9439993,1192.8733333333334,2023-03-27 02:59:50.448275862,0.7287093333333132,-0.6876218719890517,90.43415339378106,0.0041593817086023,87734.99999999999,1.1131507907018152,11695.896491163128,1192.6495277350705,6.103736115967797,299.7076409365941,-2.850142970325299,-1.8918256168685128
281,46.81225,6.9439993,1195.9708333333333,2023-03-27 02:59:50.828448275,0.7116123333333348,-0.6984192380934928,90.47380511541274,0.0041574117621968,87706.09999999999,1.1128549001774273,11726.26117755306,1195.745864036451,6.06711927813596,299.3800892123122,-6.173240558345786,-1.7217684210344506
282,46.81225,6.9439993,1197.9691666666668,2023-03-27 02:59:51.208620689,0.6916635000000042,-0.7050987885855307,90.55844510029608,0.0041563092040282,87684.25,1.1126594308829427,11745.850755062636,1197.7434450156409,6.027475789574334,298.96704983895086,-11.162921850455945,-1.4934485327659088
283,46.81225,6.943999,1200.8166666666666,2023-03-27 02:59:51.588793103,0.6603145000000268,-0.7109791971646473,90.72127041458468,0.0041558051705255,87652.96666666666,1.1123901314707745,11773.764656368963,1200.5898707885938,6.009363301563326,298.4887983826094,-12.307877022875042,-0.4790136870340727
284,46.81225,6.943999,1202.7495833333332,2023-03-27 02:59:51.968965517,0.6403671666666924,-0.7103203972637857,90.8541246537855,0.004156847454551,87631.95000000001,1.1122037121747226,11792.712928361563,1202.5220568044708,5.998416892807696,298.344712380252,-11.535119985631445,1.458989552070988
285,46.81225,6.943999,1205.33125,2023-03-27 02:59:52.349137931,0.6204215000000204,-0.7200684369657893,90.91871848053364,0.0041550807417565,87604.9,1.1119425911831406,11818.0208416838,1205.102745757603,5.998303719208623,298.3255248804264,-8.633697272145591,-1.8511574382514395
286,46.81225,6.943999,1208.0625,2023-03-27 02:59:52.729310344,0.6061730833333172,-0.732316034064354,90.93217186843944,0.0041531467358647,87566.75,1.1115174647797803,11844.795088488469,1207.8329591133024,5.982019085981095,298.306414627443,-5.827570083409179,-1.914738342409188
287,46.81225,6.943999,1210.5216666666668,2023-03-27 02:59:53.109482758,0.5805245833333288,-0.741471456182353,91.03652133645429,0.0041515106016354,87539.75,1.1112799822539596,11868.902102315797,1210.2911903979236,5.969779574131056,297.7956336530753,-11.648327189954813,-1.7986754506255056
288,46.81225,6.943999,1212.815,2023-03-27 02:59:53.489655172,0.5605760000000259,-0.7596408206735532,91.04402726587792,0.0041467737057841,87522.55,1.1111458622276995,11891.38344845701,1212.5836497129,5.940750026516533,297.56294608919586,-9.713640155790166,-5.583401141366906
289,46.81225,6.943999,1215.46,2023-03-27 02:59:53.869827586,0.5434777500000223,-0.7748805986811362,91.0508361777192,0.0041432794001776,87498.1,1.1109073151816196,11917.312132043196,1215.2276396163006,5.909503266383732,297.3653505475586,-7.217218849456808,-3.570406794261236
290,46.812244,6.943999,1218.2683333333334,2023-03-27 02:59:54.250000000,0.5235298333333276,-0.7948200401985446,91.04852484425348,0.0041390013345328,87460.43333333333,1.1105129162170373,11944.84193315808,1218.0348980699914,5.854252274850528,297.0600596178308,-7.927542269022083,-4.115574145255436
291,46.812244,6.943999,1220.63,2023-03-27 02:59:54.630172413,0.5064318333333517,-0.8103478360686154,91.05612545508,0.0041356524490519,87431.26666666666,1.1102142220290965,11967.993088326635,1220.395658897446,5.812426327348168,296.9182749120815,-8.077920246476243,-3.830009122998825
292,46.812244,6.9439993,1223.3041666666668,2023-03-27 02:59:55.010344827,0.48363420000004,-0.8254666503048043,91.10309346118773,0.0041320667415098,87408.725,1.1100228957586906,11994.207625409565,1223.0687977453629,5.79885253317261,296.68676200279697,-9.51041113516621,-3.621034436342434
293,46.812244,6.9439993,1225.8491666666664,2023-03-27 02:59:55.390517241,0.4665357999999742,-0.8323043058690587,91.16759089420648,0.0041309472507145,87386.875,1.1098155469816602,12019.155936575662,1225.612817483612,5.805789504296538,296.368490696336,-7.493497249216759,-1.187681261126615
294,46.812244,6.9439993,1228.51625,2023-03-27 02:59:55.770689655,0.44943769999997585,-0.8490082893474096,91.16774482124045,0.0041275252398293,87352.0625,1.109445080655685,12045.300993691251,1228.278871346612,5.808997901888229,295.7048788232851,-7.147976859200335,-3.463131110820384
295,46.812244,6.9439993,1230.9699999999998,2023-03-27 02:59:56.150862068,0.4294899333333433,-0.8608303948595903,91.21826363036244,0.004125418342217,87319.5375,1.1091142883616996,12069.35475362645,1230.731672245512,5.840484104590407,295.18567009547314,-9.061630074808209,-2.316915173115761
296,46.812244,6.9439993,1232.965416666667,2023-03-27 02:59:56.531034482,0.4152414975000056,-0.868644382389391,91.25907109354743,0.0041238200833029,87302.20000000001,1.108952898414446,12088.915523828557,1232.7263156968545,5.868256410844315,294.7395127123609,-7.958161671992596,-2.160971095957783
297,46.812244,6.9439993,1235.63125,2023-03-27 02:59:56.911206896,0.3895941450000464,-0.8847306161729875,91.31917984872427,0.0041203543580494,87270.84999999999,1.1086609435470736,12115.048268869656,1235.3911140776572,5.894038772969398,294.38050875864195,-10.719495759517123,-3.5065851800720758
298,46.812244,6.9439993,1237.785,2023-03-27 02:59:57.291379310,0.37677034624999806,-0.9000677844757661,91.30156169360995,0.0041169523595215,87245.0,1.1083867980326791,12136.16112550018,1237.5440262984996,5.940146560444019,294.15286937516555,-6.632523682554833,-4.259490494664212
299,46.812244,6.9439993,1240.8241666666668,2023-03-27 02:59:57.671551724,0.3639467325000396,-0.9096752184194656,91.32223585774514,0.0041155375993957,87212.96666666667,1.108032712635894,12165.953551595265,1240.58200828981,5.968970505333729,294.1635961394746,-4.6986657900258,-1.2549038092577034
300,46.812244,6.9439993,1242.8091666666664,2023-03-27 02:59:58.051724137,0.3439988000000085,-0.9152437654855703,91.41466335780189,0.0041145882215074,87195.05,1.1078865183363953,12185.412148491543,1242.5662329635038,5.996295482817878,294.1491936839879,-11.189191794894333,-1.2891529982443302
301,46.812244,6.9439993,1245.8337499999998,2023-03-27 02:59:58.431896551,0.31265200000001414,-0.9205090098220694,91.58225770393038,0.0041141617725243,87166.125,1.107646263095049,12215.061569897282,1245.5896325347885,6.013598656840304,294.1535356318346,-11.537050847572754,-0.3799564263333221
